seed,mse,mae
75,0.202,0.2539
161,0.1976,0.2482
160,0.1964,0.2477
264,0.1962,0.2506
268,0.1942,0.2457
267,0.1941,0.2468
162,0.1931,0.2423
76,0.1911,0.2438
159,0.1907,0.2408
163,0.1899,0.2402
266,0.1896,0.2428
265,0.1885,0.2386
0,0.1844,0.2344
