seed,mse,mae
51,0.1924,0.243
156,0.1918,0.244
1,0.1908,0.2429
3,0.1889,0.2404
153,0.1887,0.2362
2,0.1877,0.2363
152,0.1874,0.2341
0,0.1864,0.2383
101,0.1862,0.2344
154,0.1861,0.2373
155,0.1861,0.2363
102,0.1858,0.2331
53,0.1851,0.2353
103,0.1845,0.2372

