seed,mse,mae
224,0.2697,0.3043
139,0.2684,0.3079
138,0.2646,0.3063
77,0.2602,0.2976
54,0.2588,0.3006
117,0.2587,0.3006
201,0.2582,0.3002
203,0.2578,0.2948
202,0.2578,0.2955
76,0.2562,0.2947
118,0.2559,0.2964
75,0.2545,0.2915
119,0.254,0.2911
140,0.2534,0.2896
222,0.253,0.2917
96,0.2522,0.2928
55,0.2509,0.2941
223,0.2494,0.2889
