seed,mse,mae
138,0.1977,0.2504
75,0.1911,0.2424
159,0.189,0.2391
159,0.189,0.2391
117,0.1888,0.2401
97,0.1884,0.2389
222,0.1878,0.2403
118,0.1878,0.2398
223,0.1871,0.2385
96,0.187,0.2367
139,0.187,0.2379
54,0.1868,0.2376
181,0.1865,0.2359
181,0.1865,0.2359
202,0.1862,0.2373
55,0.1857,0.2362
201,0.1856,0.238
180,0.185,0.2336
180,0.185,0.2336
