seed,mse,mae
264,0.1244,0.1664
162,0.1243,0.1676
75,0.1241,0.1677
161,0.1237,0.1662
267,0.1237,0.1659
76,0.1233,0.1655
266,0.1232,0.1662
265,0.1219,0.1609
159,0.1218,0.1618
160,0.1215,0.1611
