seed,mse,mae
7,0.189,0.3087
51,0.1876,0.3073
2,0.1876,0.3074
0,0.1871,0.3069
54,0.1868,0.306
3,0.1865,0.3055
55,0.1865,0.306
11,0.1864,0.3059
62,0.1863,0.306
61,0.1862,0.3055
5,0.1858,0.3055
120,0.1857,0.3059
4,0.1856,0.3056
58,0.1855,0.3053
1,0.1854,0.305
60,0.1852,0.3042
8,0.185,0.3047
52,0.1849,0.3042
59,0.1848,0.3043
10,0.1848,0.3041
56,0.1847,0.3043
53,0.1847,0.3042
57,0.1846,0.3043
9,0.1846,0.3038
6,0.1843,0.3038
