seed,mse,mae
96,0.5021,0.5362
180,0.1647,0.2958
118,0.1647,0.2958
138,0.1645,0.2957
222,0.1639,0.2946
201,0.1618,0.2921
97,0.1613,0.2916
75,0.1559,0.2844
54,0.154,0.2825
159,0.1514,0.2786
117,0.1511,0.2778
